,gender,seniorcitizen,partner,dependents,tenure,phoneservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,monthlycharges,totalcharges,churn
190,Male,0,Yes,Yes,0.43281069256250915,Yes,Yes,No,No,Yes,No,Yes,One year,0.2372483611047903,0.39424798107303943,No
191,Male,0,Yes,No,-1.0738427650786138,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,0.8720548151682491,-0.7715117039267947,Yes
192,Female,0,Yes,Yes,1.4915401492832983,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4960059100684764,-0.39897684744909107,No
193,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,1.4935668932303794,2.580728466578339,No
194,Male,0,Yes,Yes,1.0843365120829946,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5109620830699715,-0.479580966679878,No
195,Female,0,Yes,No,-0.5037576729981889,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,1.0565142821866886,-0.16680433652844742,No
196,Male,0,Yes,Yes,-0.3408762181180675,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3514295710540236,-0.7466289873169623,No
197,Male,0,No,No,1.0843365120829946,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1.5484061942358611,1.8706224999230954,No
198,Male,0,Yes,Yes,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.5783185402388515,2.542058783761817,No
199,Male,0,No,Yes,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.462769970065154,-0.9966252881496135,No
200,Female,0,Yes,No,-0.21871512695797646,Yes,Yes,No,No,Yes,Yes,Yes,One year,1.2343265612044643,0.17709774853120427,No
201,Female,0,No,No,-0.748079855318371,Yes,No,Yes,No,Yes,No,No,Month-to-month,0.5081212721318681,-0.5150520733364476,No
202,Male,0,Yes,Yes,1.5729808767233588,Yes,Yes,No,Yes,No,Yes,Yes,Two year,1.3556377422165908,2.2614002700854896,No
203,Male,0,No,Yes,-0.7888002190384014,Yes,No,No,No,No,Yes,No,Month-to-month,0.4499583771260538,-0.5496187550098584,No
204,Male,0,No,No,0.47353105628253944,Yes,No,No,No,No,No,No,Month-to-month,0.13587874409465642,0.29965836332218715,No
205,Female,0,No,No,0.025607055362205634,Yes,No,Yes,No,Yes,No,No,One year,0.5047976781315361,0.17873012533007618,No
206,Male,0,Yes,Yes,1.6137012404433893,No,Yes,Yes,Yes,Yes,No,Yes,Two year,-0.3094828519498643,0.8380118197609813,No
207,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,Yes,Month-to-month,0.50313588113137,-0.9705293185135924,Yes
208,Female,0,No,No,-0.5444780367182193,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1.3905354792200795,-0.15233353679790662,Yes
209,Male,0,Yes,No,1.2879383306831464,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,1.2526063282062914,1.929895425038893,No
210,Male,0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,Month-to-month,-0.6235624849812617,-0.9684998770879678,Yes
211,Female,0,No,No,-1.2774445836787656,No,No,No,No,No,No,No,Month-to-month,-1.3132082400502028,-0.9946399650158503,No
212,Male,0,No,Yes,1.1657772395230555,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4960059100684764,-0.5098019966049404,No
213,Female,0,Yes,Yes,-0.13727439951791576,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.4876969250676457,-0.7675189985133375,No
214,Male,1,Yes,No,-0.38159658183809786,Yes,No,No,No,No,No,Yes,Month-to-month,0.7324638671542947,-0.13406856396728503,No
215,Female,0,Yes,No,1.002895784642934,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,-0.19980424993890028,0.51076438987901,No
216,Male,0,Yes,Yes,1.6137012404433893,No,Yes,Yes,Yes,Yes,No,No,Two year,-0.6484894399837535,0.3794462941535382,No
217,Male,0,Yes,No,1.369379058123207,No,Yes,Yes,Yes,Yes,Yes,No,Two year,-0.27126152094604356,0.6659504815015019,No
218,Male,0,Yes,Yes,1.3286586944031769,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,0.6460504231456565,1.3432986164496525,No
219,Female,0,No,No,-0.9924020376385531,Yes,No,No,No,No,Yes,No,Month-to-month,0.5064594751317021,-0.7302169827445196,No
220,Female,0,No,No,-1.1552834925186746,Yes,No,No,No,No,No,No,Month-to-month,0.179085466098976,-0.8873883975007748,Yes
221,Female,0,Yes,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.329826210051864,-0.19537093050870716,No
222,Male,0,Yes,Yes,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.481049737066981,-0.9968679387548512,No
223,Male,0,Yes,No,-1.1552834925186746,Yes,No,No,No,Yes,No,No,Month-to-month,-0.4889569279678058,-0.9266536772574252,Yes
224,Female,0,No,No,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,-1.5093002860698053,-0.9090063605128633,No
225,Male,0,No,No,-0.3408762181180675,No,Yes,No,No,No,Yes,Yes,One year,-0.47067716096597834,-0.4372053473469985,No
226,Female,0,Yes,Yes,-0.055833672077855064,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,0.544680806135523,0.11736158135086192,No
227,Female,0,Yes,No,-1.2774445836787656,Yes,No,No,No,No,Yes,No,Month-to-month,-0.31779183695069496,-0.9814265366033595,Yes
228,Male,0,No,No,-0.0965540357978854,Yes,No,No,No,Yes,No,Yes,Month-to-month,0.8354952811645946,0.19562743111299438,No
229,Female,0,Yes,Yes,0.5956921474426305,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,0.682609957149311,0.8062687087667004,No
230,Male,0,No,No,0.880734693482843,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,1.437065795224731,1.53572054640317,No
231,Male,0,No,No,0.7178532386027215,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-month,0.9551446651765553,1.0887360724093458,No
232,Male,0,No,No,-1.2774445836787656,Yes,Yes,No,No,No,No,Yes,Month-to-month,0.6593447991469852,-0.9684557587961065,Yes
233,Female,0,No,No,1.6137012404433893,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.479387940066815,-0.31449031853450055,No
234,Female,0,No,No,-0.13727439951791576,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.3165318340505352,-0.6960694248437922,No
235,Male,0,No,No,-1.2367242199587352,Yes,No,Yes,No,No,No,No,Month-to-month,-0.34438058895335305,-0.955440862696992,Yes
236,Female,0,No,No,-0.9109613101984924,No,No,No,No,Yes,No,No,Two year,-1.16863190103575,-0.8738440818993235,No
237,Male,0,Yes,No,-0.5851984004382496,Yes,No,No,No,No,No,No,Month-to-month,0.2787932861089434,-0.4296170011468368,No
238,Female,1,No,No,-0.8702409464784621,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,1.0049985751815391,-0.5115226099875352,Yes
239,Male,0,No,No,-0.6666391278783103,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.4960059100684764,-0.88032947080295,No
240,Female,0,No,No,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,0.7258166791536301,1.7959522909476673,No
241,Male,0,No,No,1.6137012404433893,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,1.476948923228718,2.4699915540062127,No
242,Female,0,Yes,Yes,0.35136996512244845,Yes,Yes,No,No,Yes,Yes,Yes,One year,0.3303089931140931,0.40055689680922046,No
243,Female,1,Yes,No,1.3286586944031769,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-month,0.9850570111795457,1.6969729031566052,No
244,Female,1,No,No,-0.7888002190384014,Yes,No,Yes,Yes,No,No,No,Month-to-month,-0.3310862129520241,-0.6831427653284006,No
245,Male,1,No,No,-1.1552834925186746,Yes,Yes,No,No,No,No,No,Month-to-month,0.35191235411625243,-0.8851604237617738,No
246,Male,0,No,No,0.35136996512244845,Yes,No,No,Yes,No,No,Yes,One year,0.00792037508186511,0.111207079636196,No
247,Male,1,No,No,-0.7073594915983407,Yes,No,Yes,No,No,No,No,Month-to-month,0.32033821111309646,-0.5318170242437815,Yes
248,Male,0,No,No,-1.2774445836787656,Yes,Yes,No,No,No,No,No,Month-to-month,-0.5388108379727895,-0.9843604030121428,Yes
249,Male,0,No,No,0.3920903288424788,Yes,Yes,Yes,Yes,No,No,Yes,One year,1.1379423351948288,0.8906228828057067,No
250,Female,0,Yes,No,0.758573602322752,Yes,Yes,Yes,Yes,No,Yes,No,One year,0.9551446651765553,1.0322867179726782,No
251,Female,0,Yes,Yes,-1.2367242199587352,Yes,No,No,No,No,No,No,Month-to-month,0.1873944510998066,-0.9408597672367975,Yes
252,Male,1,Yes,No,-1.2774445836787656,No,No,Yes,No,No,Yes,No,Month-to-month,-0.8163309370005319,-0.9880442803825703,Yes
253,Male,0,No,Yes,-0.015113308357824713,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,0.6294324531439953,0.15598714587552204,No
254,Male,0,No,No,-0.9109613101984924,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4926823160681442,-0.9206094712724127,No
255,Female,0,Yes,Yes,1.4100994218432374,No,No,Yes,Yes,Yes,Yes,Yes,Two year,-0.1732154979362424,0.8047907459893432,No
256,Female,0,Yes,Yes,1.1657772395230555,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6730409692483204,2.086096237374197,No
257,Male,0,No,No,0.7178532386027215,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,1.6481140142458286,1.5491545662749682,No
258,Female,0,Yes,No,-1.2367242199587352,Yes,No,No,No,No,No,No,Month-to-month,-0.6700928009859131,-0.9702425496164933,Yes
259,Female,1,Yes,No,-0.13727439951791576,No,Yes,No,Yes,No,No,Yes,Month-to-month,-0.6567984249845842,-0.46372044075570285,No
260,Male,1,No,No,-1.1960038562387048,No,No,No,Yes,No,No,Yes,Month-to-month,-0.7847567939973756,-0.9474554518700777,Yes
261,Male,1,No,No,-0.7888002190384014,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.4005062612210766,-0.40387397784570706,Yes
262,Male,1,Yes,No,1.002895784642934,Yes,No,Yes,No,No,No,Yes,Month-to-month,0.8338334841644282,1.1672004544848547,No
263,Female,0,No,No,-0.055833672077855064,No,Yes,Yes,No,Yes,No,Yes,Two year,-0.49560411596847015,-0.3351376791256382,No
264,Female,0,Yes,No,0.5142514200025698,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,1.61321627724234,1.2143629084846965,No
265,Female,0,Yes,Yes,1.1657772395230555,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0.7756705891586139,1.432527861739344,No
266,Male,0,No,No,0.7178532386027215,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3248408190513656,-0.47845595023741216,No
267,Female,1,No,No,-0.5444780367182193,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1.3373579752147637,-0.12021542032280383,No
268,Male,0,No,No,1.0843365120829946,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.5093002860698053,-0.520655096402846,Yes
269,Female,0,Yes,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.3464441800535252,-0.24123189489863764,No
270,Female,1,No,No,-0.6666391278783103,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,0.9867188081797118,-0.33906420710130314,Yes
271,Male,0,Yes,No,1.002895784642934,Yes,Yes,Yes,No,Yes,No,No,Two year,-0.16656830993557784,0.5163674129454084,No
272,Male,0,No,No,-1.2774445836787656,No,No,No,No,No,No,No,Month-to-month,-1.328164413051698,-0.9948384973292265,Yes
273,Male,1,Yes,No,-0.5037576729981889,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,1.4054916522215746,-0.04750847533520836,No
274,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.19404163910047073,-0.9746323196567032,Yes
275,Male,0,Yes,No,-1.1145631287986442,Yes,No,Yes,No,Yes,No,No,Month-to-month,0.6859335511496436,-0.8288213650547598,Yes
276,Female,0,Yes,No,0.7992939660427822,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,1.3390197722149297,1.4758079060553824,Yes
277,Male,1,Yes,No,-0.46303730927815856,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,0.006258578081699082,-0.4146829593517513,No
278,Male,0,No,No,-0.748079855318371,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,-0.3244390249513595,-0.6652086796867394,No
279,Female,0,No,No,-1.1145631287986442,Yes,No,Yes,No,No,No,No,Month-to-month,-0.47233895796614456,-0.8978003143800664,No
280,Female,0,No,No,-1.0738427650786138,Yes,Yes,Yes,No,No,No,No,Month-to-month,-0.3194536339508612,-0.8633218692903784,No
281,Female,0,No,No,-0.9109613101984924,Yes,No,Yes,No,No,No,No,Month-to-month,-0.4507355969639848,-0.7859604445114048,No
282,Female,0,No,Yes,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.3082228490497045,-0.9945737875780581,No
283,Female,0,No,No,1.4508197855632678,Yes,Yes,No,No,No,No,No,Month-to-month,-0.3427187919531868,0.6211924744081067,No
284,Male,0,Yes,Yes,-0.5851984004382496,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.0099839661820376,-0.2204962977237773,Yes
285,Female,0,No,No,-0.4223169455581282,Yes,No,No,No,No,No,No,One year,0.3735157151184122,-0.21888598007083607,No
286,Female,0,No,No,-0.5037576729981889,Yes,No,No,No,No,No,No,Month-to-month,-0.6784017859867437,-0.5967370907178389,No
287,Male,0,Yes,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,0.17410007509847744,-0.9748970294078716,Yes
288,Male,1,No,No,-0.9924020376385531,Yes,No,Yes,No,No,No,No,Month-to-month,0.3236618051134285,-0.7381803344255032,Yes
289,Male,0,No,No,-0.9109613101984924,Yes,No,No,No,No,No,No,Month-to-month,-0.6617838159850825,-0.8136887909462978,Yes
290,Male,1,No,No,-0.3408762181180675,Yes,No,No,No,No,No,No,Month-to-month,0.37683930911874425,-0.25016584900057215,Yes
291,Male,0,No,No,0.10704778280226633,Yes,Yes,Yes,Yes,No,No,No,One year,-0.11837619693076015,-0.11406091860813782,No
292,Male,0,Yes,Yes,-0.38159658183809786,Yes,No,Yes,Yes,Yes,No,No,One year,0.7324638671542947,-0.14953202526470744,No
293,Female,1,No,No,-1.0738427650786138,Yes,No,No,No,No,Yes,Yes,Month-to-month,0.8172155141627669,-0.7552761725217977,No
294,Female,0,No,No,-0.8295205827584317,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.4976677070686424,-0.9085651775942493,No
295,Male,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.479387940066815,-0.9968458796089206,No
296,Female,0,Yes,Yes,1.5729808767233588,Yes,No,No,Yes,No,No,No,Two year,0.37517751211857825,1.3926890441884952,No
297,Male,1,Yes,No,0.10704778280226633,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,1.1977670272008092,0.5107864490249407,No
298,Male,0,Yes,Yes,0.3106496014024181,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,0.32532360211359457,0.32471755309946526,No
299,Female,0,No,Yes,-1.2774445836787656,Yes,Yes,No,No,No,No,No,Month-to-month,0.2937494591104381,-0.973308770900861,Yes
300,Male,0,No,No,-0.38159658183809786,Yes,No,No,No,No,Yes,Yes,One year,0.004596781081533054,-0.3396818631873629,No
301,Female,1,No,No,-1.1552834925186746,Yes,No,No,No,No,Yes,Yes,Month-to-month,1.0199547481830342,-0.83102727964783,Yes
302,Male,0,No,No,-1.1552834925186746,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,0.8521132511662559,-0.8484319457871542,No
303,Female,0,Yes,Yes,1.4508197855632678,No,No,Yes,Yes,Yes,Yes,Yes,Two year,-0.14828854293375057,0.807040778874275,No
304,Male,0,No,Yes,0.22920887396235737,Yes,No,Yes,No,No,No,No,Month-to-month,0.5679459641378485,0.38028454169890474,No
305,Male,0,Yes,Yes,0.7992939660427822,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.328164413051698,-0.4635219084423266,No
306,Male,1,Yes,No,-0.015113308357824713,Yes,No,No,No,No,No,No,Month-to-month,0.33695618111475767,0.010418841878816238,Yes
307,Male,0,Yes,Yes,-0.13727439951791576,Yes,No,No,Yes,Yes,Yes,Yes,Two year,0.358559542116917,-0.09941364571015135,No
308,Male,1,Yes,Yes,0.22920887396235737,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,1.2093996062019723,0.6450604703051267,No
309,Male,0,No,Yes,0.6364125111626608,Yes,Yes,No,Yes,No,Yes,Yes,One year,0.464914550127549,0.6188542049394521,No
310,Female,0,No,No,-1.2774445836787656,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,-1.5126238800701375,-0.9972870625275345,No
311,Female,0,No,No,-0.4223169455581282,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,0.8072447321617703,-0.17359855347510383,No
312,Female,0,No,No,0.43281069256250915,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.6713791722481544,1.1538546711967796,No
313,Female,1,Yes,No,-1.1145631287986442,Yes,No,No,No,No,No,No,Month-to-month,0.15249671409631763,-0.8550717487122957,No
314,Male,0,No,No,-1.1145631287986442,Yes,No,No,No,No,Yes,No,Month-to-month,0.5264010391336954,-0.8224462718807867,Yes
315,Male,0,Yes,Yes,0.758573602322752,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,1.505199472231542,1.502962714696077,No
316,Male,0,No,No,1.5729808767233588,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,-1.491020519067978,-0.40793286069695633,No
317,Female,0,Yes,Yes,0.22920887396235737,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,0.5164302571326987,0.343644300308008,Yes
318,Male,1,Yes,No,-0.3408762181180675,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,0.9435120861753926,-0.021478683136979433,Yes
319,Male,0,Yes,No,0.10704778280226633,Yes,No,No,No,Yes,Yes,No,Month-to-month,0.8886727851699104,0.4220425049457246,No
320,Female,1,No,No,0.880734693482843,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,0.5878875281398422,0.9134099805521226,Yes
321,Female,0,Yes,Yes,1.6137012404433893,No,No,Yes,Yes,Yes,Yes,Yes,Two year,-0.1582593249347472,0.8754241312594527,No
322,Male,0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,Month-to-month,-0.6634456129852487,-0.9860148389569455,No
323,Female,0,Yes,Yes,-0.9516816739185228,Yes,Yes,No,No,No,No,No,One year,-0.5371490409726233,-0.8194682871801419,No
324,Male,0,No,No,1.4915401492832983,No,Yes,Yes,No,Yes,Yes,Yes,Two year,-0.15659752793458118,0.8369088624644462,No
325,Female,0,Yes,No,0.7992939660427822,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,1.260915313207122,1.2610621204199937,No
326,Female,1,Yes,No,-0.8702409464784621,Yes,No,No,No,Yes,Yes,No,Month-to-month,0.6028437011413373,-0.6175168061845606,No
327,Female,1,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,Month-to-month,0.1857326540996401,-0.9444333488775714,Yes
328,Female,1,Yes,Yes,-0.1779947632379461,No,No,No,No,No,Yes,No,Month-to-month,-0.9592454790148186,-0.5762220850022856,No
329,Female,1,No,No,-0.62591876415828,Yes,No,No,Yes,No,No,No,Month-to-month,0.5945347161405068,-0.3572188842022713,No
